metric,count
opcode,8
total instruction count,3502642176
workitems,10036224
operand sum,3.50264e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,2.85499e-10
barriers per instruction,2.85499e-10
instructions per operand,1
total memory footprint,5094144
90% memory footprint,71597
global memory address entropy,15.2735
local memory address entropy -- 1 LSBs skipped,16.0343
local memory address entropy -- 2 LSBs skipped,16.0343
local memory address entropy -- 3 LSBs skipped,16.092
local memory address entropy -- 4 LSBs skipped,14.6526
local memory address entropy -- 5 LSBs skipped,13.7426
local memory address entropy -- 6 LSBs skipped,12.786
local memory address entropy -- 7 LSBs skipped,12.2643
local memory address entropy -- 8 LSBs skipped,11.7521
local memory address entropy -- 9 LSBs skipped,11.2107
local memory address entropy -- 10 LSBs skipped,10.7009
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
