metric,count
opcode,8
total instruction count,1042108416
workitems,2985984
operand sum,1.04211e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,9.59593e-10
barriers per instruction,9.59593e-10
instructions per operand,1
total memory footprint,1534464
90% memory footprint,39053
global memory address entropy,15.8695
local memory address entropy -- 1 LSBs skipped,15.8678
local memory address entropy -- 2 LSBs skipped,15.8678
local memory address entropy -- 3 LSBs skipped,14.9163
local memory address entropy -- 4 LSBs skipped,13.9267
local memory address entropy -- 5 LSBs skipped,12.8773
local memory address entropy -- 6 LSBs skipped,11.8993
local memory address entropy -- 7 LSBs skipped,11.3598
local memory address entropy -- 8 LSBs skipped,10.8253
local memory address entropy -- 9 LSBs skipped,10.2975
local memory address entropy -- 10 LSBs skipped,9.74422
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
