metric,count
opcode,8
total instruction count,70045696
workitems,200704
operand sum,7.00457e+07
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.42764e-08
barriers per instruction,1.42764e-08
instructions per operand,1
total memory footprint,111104
90% memory footprint,10125
global memory address entropy,13.8533
local memory address entropy -- 1 LSBs skipped,13.8344
local memory address entropy -- 2 LSBs skipped,13.8344
local memory address entropy -- 3 LSBs skipped,12.8189
local memory address entropy -- 4 LSBs skipped,11.825
local memory address entropy -- 5 LSBs skipped,10.8243
local memory address entropy -- 6 LSBs skipped,9.8248
local memory address entropy -- 7 LSBs skipped,9.29545
local memory address entropy -- 8 LSBs skipped,8.76597
local memory address entropy -- 9 LSBs skipped,8.25102
local memory address entropy -- 10 LSBs skipped,7.65741
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
