metric,count
opcode,8
total instruction count,3467351296
workitems,9935104
operand sum,3.46735e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,2.88405e-10
barriers per instruction,2.88405e-10
instructions per operand,1
total memory footprint,5043200
90% memory footprint,71236
global memory address entropy,15.2355
local memory address entropy -- 1 LSBs skipped,15.9895
local memory address entropy -- 2 LSBs skipped,15.9895
local memory address entropy -- 3 LSBs skipped,16.1318
local memory address entropy -- 4 LSBs skipped,14.6356
local memory address entropy -- 5 LSBs skipped,13.7263
local memory address entropy -- 6 LSBs skipped,12.7661
local memory address entropy -- 7 LSBs skipped,12.2461
local memory address entropy -- 8 LSBs skipped,11.742
local memory address entropy -- 9 LSBs skipped,11.2126
local memory address entropy -- 10 LSBs skipped,10.695
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
