metric,count
opcode,8
total instruction count,645510400
workitems,1849600
operand sum,6.4551e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.54916e-09
barriers per instruction,1.54916e-09
instructions per operand,1
total memory footprint,957440
90% memory footprint,30736
global memory address entropy,15.8717
local memory address entropy -- 1 LSBs skipped,15.5944
local memory address entropy -- 2 LSBs skipped,15.5944
local memory address entropy -- 3 LSBs skipped,14.4947
local memory address entropy -- 4 LSBs skipped,13.5363
local memory address entropy -- 5 LSBs skipped,12.5108
local memory address entropy -- 6 LSBs skipped,11.5147
local memory address entropy -- 7 LSBs skipped,10.9866
local memory address entropy -- 8 LSBs skipped,10.4665
local memory address entropy -- 9 LSBs skipped,9.92338
local memory address entropy -- 10 LSBs skipped,9.42604
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
