metric,count
opcode,8
total instruction count,214514944
workitems,614656
operand sum,2.14515e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,4.66168e-09
barriers per instruction,4.66168e-09
instructions per operand,1
total memory footprint,326144
90% memory footprint,17719
global memory address entropy,14.5363
local memory address entropy -- 1 LSBs skipped,14.5962
local memory address entropy -- 2 LSBs skipped,14.5962
local memory address entropy -- 3 LSBs skipped,13.7063
local memory address entropy -- 4 LSBs skipped,12.6721
local memory address entropy -- 5 LSBs skipped,11.679
local memory address entropy -- 6 LSBs skipped,10.6818
local memory address entropy -- 7 LSBs skipped,10.1476
local memory address entropy -- 8 LSBs skipped,9.63052
local memory address entropy -- 9 LSBs skipped,9.11154
local memory address entropy -- 10 LSBs skipped,8.59301
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
