metric,count
opcode,8
total instruction count,2830775296
workitems,8111104
operand sum,2.83078e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,3.5326e-10
barriers per instruction,3.5326e-10
instructions per operand,1
total memory footprint,4123904
90% memory footprint,64365
global memory address entropy,15.1034
local memory address entropy -- 1 LSBs skipped,16.0993
local memory address entropy -- 2 LSBs skipped,16.0993
local memory address entropy -- 3 LSBs skipped,15.9165
local memory address entropy -- 4 LSBs skipped,14.5118
local memory address entropy -- 5 LSBs skipped,13.7014
local memory address entropy -- 6 LSBs skipped,12.6153
local memory address entropy -- 7 LSBs skipped,12.1028
local memory address entropy -- 8 LSBs skipped,11.604
local memory address entropy -- 9 LSBs skipped,11.0652
local memory address entropy -- 10 LSBs skipped,10.5411
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
