metric,count
opcode,1
total instruction count,4934022400
workitems,14137600
operand sum,4.93402e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,2.02674e-10
barriers per instruction,2.02674e-10
instructions per operand,1
total memory footprint,7159040
90% memory footprint,84976
global memory address entropy,15.4898
local memory address entropy -- 1 LSBs skipped,15.8797
local memory address entropy -- 2 LSBs skipped,15.8797
local memory address entropy -- 3 LSBs skipped,15.3143
local memory address entropy -- 4 LSBs skipped,15.2057
local memory address entropy -- 5 LSBs skipped,14.2405
local memory address entropy -- 6 LSBs skipped,13.0313
local memory address entropy -- 7 LSBs skipped,12.5273
local memory address entropy -- 8 LSBs skipped,12.0224
local memory address entropy -- 9 LSBs skipped,11.4844
local memory address entropy -- 10 LSBs skipped,10.9441
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
