metric,count
opcode,8
total instruction count,3216384
workitems,9216
operand sum,3.21638e+06
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,3.10908e-07
barriers per instruction,3.10908e-07
instructions per operand,1
total memory footprint,6912
90% memory footprint,2170
global memory address entropy,11.4735
local memory address entropy -- 1 LSBs skipped,11.4719
local memory address entropy -- 2 LSBs skipped,11.4719
local memory address entropy -- 3 LSBs skipped,10.4714
local memory address entropy -- 4 LSBs skipped,9.47151
local memory address entropy -- 5 LSBs skipped,8.47153
local memory address entropy -- 6 LSBs skipped,7.47152
local memory address entropy -- 7 LSBs skipped,6.94213
local memory address entropy -- 8 LSBs skipped,6.47042
local memory address entropy -- 9 LSBs skipped,5.8366
local memory address entropy -- 10 LSBs skipped,5.8366
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
