metric,count
opcode,8
total instruction count,165197056
workitems,473344
operand sum,1.65197e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,6.05338e-09
barriers per instruction,6.05338e-09
instructions per operand,1
total memory footprint,253184
90% memory footprint,15549
global memory address entropy,14.5464
local memory address entropy -- 1 LSBs skipped,14.5013
local memory address entropy -- 2 LSBs skipped,14.5013
local memory address entropy -- 3 LSBs skipped,13.4881
local memory address entropy -- 4 LSBs skipped,12.4897
local memory address entropy -- 5 LSBs skipped,11.4768
local memory address entropy -- 6 LSBs skipped,10.4814
local memory address entropy -- 7 LSBs skipped,9.94968
local memory address entropy -- 8 LSBs skipped,9.40274
local memory address entropy -- 9 LSBs skipped,8.9101
local memory address entropy -- 10 LSBs skipped,8.33871
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
