metric,count
opcode,8
total instruction count,3327974656
workitems,9535744
operand sum,3.32797e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,3.00483e-10
barriers per instruction,3.00483e-10
instructions per operand,1
total memory footprint,4841984
90% memory footprint,69789
global memory address entropy,15.2442
local memory address entropy -- 1 LSBs skipped,15.9301
local memory address entropy -- 2 LSBs skipped,15.9301
local memory address entropy -- 3 LSBs skipped,16.0849
local memory address entropy -- 4 LSBs skipped,14.6596
local memory address entropy -- 5 LSBs skipped,13.693
local memory address entropy -- 6 LSBs skipped,12.7995
local memory address entropy -- 7 LSBs skipped,12.2593
local memory address entropy -- 8 LSBs skipped,11.7259
local memory address entropy -- 9 LSBs skipped,11.1921
local memory address entropy -- 10 LSBs skipped,10.6655
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
