metric,count
opcode,8
total instruction count,4207119616
workitems,12054784
operand sum,4.20712e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,2.37692e-10
barriers per instruction,2.37692e-10
instructions per operand,1
total memory footprint,6110720
90% memory footprint,78468
global memory address entropy,15.4019
local memory address entropy -- 1 LSBs skipped,16.3223
local memory address entropy -- 2 LSBs skipped,16.3223
local memory address entropy -- 3 LSBs skipped,16.6026
local memory address entropy -- 4 LSBs skipped,14.9429
local memory address entropy -- 5 LSBs skipped,13.9943
local memory address entropy -- 6 LSBs skipped,12.9816
local memory address entropy -- 7 LSBs skipped,12.4113
local memory address entropy -- 8 LSBs skipped,11.8824
local memory address entropy -- 9 LSBs skipped,11.3706
local memory address entropy -- 10 LSBs skipped,10.834
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
