metric,count
opcode,1
total instruction count,5495013376
workitems,15745024
operand sum,5.49501e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.81983e-10
barriers per instruction,1.81983e-10
instructions per operand,1
total memory footprint,7967744
90% memory footprint,89677
global memory address entropy,15.5441
local memory address entropy -- 1 LSBs skipped,16.0776
local memory address entropy -- 2 LSBs skipped,16.0776
local memory address entropy -- 3 LSBs skipped,15.3494
local memory address entropy -- 4 LSBs skipped,15.4211
local memory address entropy -- 5 LSBs skipped,14.4511
local memory address entropy -- 6 LSBs skipped,13.2027
local memory address entropy -- 7 LSBs skipped,12.6712
local memory address entropy -- 8 LSBs skipped,12.118
local memory address entropy -- 9 LSBs skipped,11.5658
local memory address entropy -- 10 LSBs skipped,11.0367
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
