metric,count
opcode,8
total instruction count,739857664
workitems,2119936
operand sum,7.39858e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,1.35161e-09
barriers per instruction,1.35161e-09
instructions per operand,1
total memory footprint,1094912
90% memory footprint,32906
global memory address entropy,15.2131
local memory address entropy -- 1 LSBs skipped,15.3578
local memory address entropy -- 2 LSBs skipped,15.3578
local memory address entropy -- 3 LSBs skipped,14.6864
local memory address entropy -- 4 LSBs skipped,13.5985
local memory address entropy -- 5 LSBs skipped,12.6363
local memory address entropy -- 6 LSBs skipped,11.6292
local memory address entropy -- 7 LSBs skipped,11.0968
local memory address entropy -- 8 LSBs skipped,10.5548
local memory address entropy -- 9 LSBs skipped,10.0425
local memory address entropy -- 10 LSBs skipped,9.48888
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
