metric,count
opcode,8
total instruction count,122311936
workitems,350464
operand sum,1.22312e+08
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
min instructions executed by a work-item,349
max instructions executed by a work-item,349
median instructions executed by a work-item,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,8.17582e-09
barriers per instruction,8.17582e-09
instructions per operand,1
total memory footprint,369408
90% memory footprint,18116
global memory address entropy,14.7951
local memory address entropy -- 1 LSBs skipped,12.8189
local memory address entropy -- 2 LSBs skipped,12.8189
local memory address entropy -- 3 LSBs skipped,12.8189
local memory address entropy -- 4 LSBs skipped,12.8189
local memory address entropy -- 5 LSBs skipped,11.968
local memory address entropy -- 6 LSBs skipped,11.2322
local memory address entropy -- 7 LSBs skipped,10.2687
local memory address entropy -- 8 LSBs skipped,9.74407
local memory address entropy -- 9 LSBs skipped,9.23324
local memory address entropy -- 10 LSBs skipped,8.75042
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
